CODE_COM;APL_EHPA;APL_RA;APL_SAPA
82023;111363.12;27.94;1774.2
82024;47818.3;126.82;1025.47
82026;65355.5;91.22;1541.83
82030;83538.0;154.76;2027.62
82033;117278.17;154.76;2265.2
82035;82058.86;126.82;1365.46
82038;76945.63;63.29;512.48
82045;96694.16;27.94;2106.47
82048;108192.76;225.62;1880.64
82057;73575.92;225.62;1125.25
82058;78629.76;126.82;1365.46
82064;76333.85;0.0;786.96
82065;58745.07;126.82;482.12
82066;63654.0;27.94;951.13
82071;88318.05;0.0;786.96
82072;96512.32;790.13;1979.18
82074;65389.85;126.82;1260.61
82078;41380.3;325.52;35.3
82079;98909.09;225.62;1751.95
82085;84731.85;27.94;1711.43
82088;68981.76;0.0;2539.31
82089;92554.74;790.13;1979.18
82103;97514.75;0.0;616.43
82109;60695.33;126.82;1365.46
82114;81402.65;156.63;1444.63
82116;50233.76;283.89;379.5
82120;63163.4;27.94;1566.79
82121;124492.02;288.91;1969.64
82125;100513.61;156.63;1932.93
82130;37308.08;126.82;482.12
82134;88543.11;91.22;1851.93
82135;87213.03;225.62;1664.38
82139;71924.19;126.82;1365.46
82145;56364.25;0.0;1012.88
82150;69124.05;225.62;1110.46
82152;98495.83;154.76;2027.62
82155;67861.05;63.29;1516.79
82156;71809.11;126.82;1365.46
82160;64136.63;126.82;482.12
82165;82071.45;736.42;1947.52
82169;82887.5;126.82;1365.46
82170;60018.64;126.82;821.35
82172;74625.0;138.94;477.18
82173;87844.07;0.0;1112.04
82174;50909.05;91.22;1200.11
82175;55841.76;126.82;821.35
82182;40512.67;366.53;532.86
82186;82652.64;736.42;1691.66
82189;35668.13;0.0;358.41
82190;84098.24;156.63;1464.66
82192;51481.41;292.12;1313.18
82193;95806.44;0.0;1064.81
82194;58938.5;225.62;1071.27
83003;32521.15;339.07;760.16
83010;20758.53;0.0;0.0
83012;54465.17;0.0;162.1
83016;58981.21;485.8;1471.66
83017;72509.52;388.0;2734.98
83018;64995.6;27.13;1491.26
83023;92692.53;0.0;2003.2
83026;55978.01;101.07;1024.17
83030;58892.94;0.0;1653.36
83032;61951.78;265.16;1186.27
83034;69376.43;610.69;1517.99
83035;61803.26;485.8;1480.99
83037;50573.42;0.0;1570.5
83039;44205.16;0.0;1033.32
83043;15598.23;0.0;398.09
83050;86357.56;597.32;875.54
83053;40598.91;561.26;1394.9
83056;63574.78;1060.69;30974.03
83059;76832.98;151.89;1892.97
83060;43084.82;164.09;0.0
83061;78838.95;393.11;808.64
83063;62750.08;67.18;97.3
83067;41658.32;27.13;12.38
83069;81089.75;610.69;1517.99
83070;51273.69;0.0;0.0
83086;96045.64;880.89;1026.44
83087;60960.84;15.46;539.44
83091;53320.29;279.46;721.69
83100;66685.84;309.38;1803.95
83101;47117.95;0.0;119.63
83102;36258.14;164.09;278.85
83103;81964.39;691.17;1560.7
83104;58879.16;0.0;1117.35
83105;18602.0;0.0;0.08
83107;66641.75;395.42;980.94
83112;79605.45;618.84;1557.24
83115;60475.34;451.57;97.3
83116;88628.15;558.4;2061.1
83117;45846.46;259.88;349.52
83120;68777.3;88.82;604.93
83126;87015.87;691.17;1558.34
83128;71869.97;265.16;207.46
83130;82475.09;558.46;1985.57
83132;92701.02;675.77;1564.77
83133;38501.0;354.81;80.17
83135;43601.14;0.0;162.1
83136;64600.71;276.06;822.24
83141;88355.39;880.89;1071.8
83143;83964.92;0.0;1945.92
83151;65478.36;0.0;1782.42
84004;96686.39;952.52;946.95
84007;109076.8;1092.56;1122.65
84008;92090.08;866.81;655.89
84020;55142.89;924.36;669.14
84023;55281.97;1280.11;539.07
84025;73754.95;1529.06;1003.4
84028;90179.17;562.02;931.84
84033;44034.66;924.36;682.42
84035;100294.68;815.23;1654.36
84037;90644.34;593.71;1316.65
84043;103897.16;1275.33;1360.73
84044;87600.09;720.64;224.83
84046;35424.45;0.0;93.69
84053;109404.78;580.31;642.5
84057;67534.95;1376.79;2218.97
84058;55599.02;1033.56;726.09
84069;89436.7;764.79;337.35
84072;81323.29;655.94;1154.1
84075;25006.73;397.85;1436.24
84076;73940.21;275.57;481.22
84079;41176.05;1121.48;580.36
84080;102315.09;1100.77;1820.95
84083;82218.61;406.71;955.8
84086;59127.45;1033.56;864.23
84087;120972.54;553.28;1501.62
84088;86958.65;811.38;1714.62
84092;118304.23;932.1;1186.68
84093;59213.44;666.76;340.93
84096;76549.34;720.64;328.0
84099;83057.44;538.66;876.69
84100;53949.01;395.34;406.7
84104;107009.41;880.88;490.05
84105;56259.77;924.36;682.42
84110;38880.12;296.58;0.0
84115;74520.16;878.76;817.36
84116;115528.35;720.64;528.06
84121;67056.43;631.32;354.61
84128;26833.8;924.36;269.28
84129;110422.37;782.56;1387.68
84132;88393.6;1068.6;1464.66
84133;64592.27;275.57;281.21
84134;79109.36;406.86;638.79
84136;82192.63;481.43;761.19
84141;117475.79;932.1;1404.21
84144;55919.42;1844.43;682.42
84147;87905.3;631.32;366.06
84148;45895.01;397.85;132.58
84149;109283.88;695.34;1055.84
85002;131762.18;677.34;977.89
85008;128600.06;148.6;1030.91
85010;103334.47;727.52;729.85
85011;97951.48;67.63;496.55
85012;92342.14;67.63;496.55
85015;156735.08;92.2;1056.69
85020;129392.02;805.41;1624.84
85023;99490.42;160.07;578.53
85025;106674.44;508.72;466.33
85028;145538.83;705.41;1871.76
85030;154794.18;637.93;1055.9
85031;114204.54;1072.98;955.26
85042;127651.33;708.7;506.31
85044;143946.18;76.8;429.65
85045;139735.26;743.91;1094.36
85049;109813.09;209.81;602.33
85051;111620.88;587.84;857.65
85053;89660.57;382.65;431.38
85058;67658.51;209.81;538.08
85063;88053.04;888.68;491.38
85066;112561.75;856.72;1192.79
85070;118394.2;157.5;698.91
85071;120736.45;207.08;785.89
85072;140164.06;475.77;1079.22
85077;84302.17;253.87;590.04
85082;125347.59;1425.68;924.47
85083;80398.39;0.0;285.63
85086;106469.81;146.63;493.43
85091;146590.95;76.8;582.76
85092;177094.44;165.61;705.65
85093;152188.7;150.86;922.36
85094;108344.48;352.43;662.71
85096;139219.1;207.08;889.14
85098;166160.59;37.97;956.02
85100;132901.64;119.54;701.39
85109;160313.12;1368.7;1299.94
85110;136477.82;248.88;526.05
85111;88079.15;582.17;123.71
85113;215540.66;0.0;471.13
85116;95169.48;253.87;525.18
85125;116380.56;528.77;653.19
85126;181193.19;248.88;685.82
85129;124168.81;0.0;827.42
85132;125366.45;723.94;179.59
85138;126100.96;787.97;1314.51
85139;88078.09;675.14;1567.55
85147;107696.47;688.6;1248.93
85151;182326.36;1361.55;1076.5
85152;134878.54;727.52;1304.45
85156;126882.91;208.56;585.01
85159;113841.27;286.61;675.67
85163;77162.02;0.0;285.63
85168;159789.0;805.41;1887.12
85179;109277.94;727.52;708.3
85181;128728.28;248.88;474.68
85185;107296.87;286.61;549.37
85186;125821.55;526.58;1059.15
85187;145021.44;866.51;1262.13
85193;101567.95;127.33;471.95
85194;115472.77;727.52;608.06
85202;115954.25;637.14;808.14
85205;116859.51;459.45;658.69
85208;134543.67;410.09;1059.62
85213;135091.98;85.18;927.07
85214;99789.3;727.52;608.06
85219;125761.35;690.26;1145.04
85222;129137.24;119.54;628.9
85223;142704.85;361.78;769.8
85224;156035.48;408.74;928.46
85226;120429.92;128.07;642.84
85227;138317.23;713.72;2116.25
85232;101322.28;372.38;482.87
85237;110505.07;418.75;845.33
85240;135581.69;1056.75;927.61
85243;94292.64;743.91;692.62
85244;151078.7;568.06;974.99
85246;119867.64;474.5;865.58
85250;127321.59;727.52;974.64
85262;159528.46;72.71;923.69
85264;140977.05;690.26;1529.12
85266;111113.86;1010.67;874.8
85269;86920.09;651.43;1567.55
85271;133264.02;605.57;1095.05
85278;81311.41;689.55;676.97
85284;140231.25;207.08;923.77
85285;100416.7;37.97;418.26
85286;82470.87;160.07;171.65
85296;144342.78;1384.78;1293.54
85297;92366.66;209.81;590.89
85302;159608.43;1391.67;1120.08
85304;112470.39;160.07;535.15
85305;109361.16;459.45;703.17
86005;119065.16;529.78;2210.81
86009;82061.3;645.51;1381.76
86010;93672.45;839.87;1569.36
86012;40569.34;665.54;1096.1
86023;77640.74;426.66;1740.84
86024;88838.53;779.62;1159.35
86027;124892.7;715.8;1255.18
86029;94708.01;1166.63;1430.66
86034;88888.03;901.06;663.07
86036;107281.53;484.73;2522.2
86039;80840.06;1081.45;1626.6
86052;57518.44;473.4;1238.39
86053;83978.01;389.75;734.05
86055;97645.76;1286.65;937.69
86067;113732.44;1996.97;2569.16
86070;120954.91;629.39;854.49
86073;84524.0;465.7;560.01
86074;96486.65;212.11;350.8
86078;117177.26;1231.89;2437.15
86083;101794.39;1039.89;1289.08
86086;99397.05;810.94;2436.32
86087;81186.89;389.75;517.26
86093;78883.37;426.98;1962.82
86100;130419.61;1038.47;1349.93
86104;89968.18;1190.56;2071.57
86107;111582.33;1171.78;1235.67
86109;86224.04;426.98;2076.79
86111;103130.57;1065.23;2486.19
86113;89143.65;839.87;1358.95
86114;134320.86;896.77;1649.18
86115;142223.19;1435.76;2243.61
86117;99394.63;629.39;824.73
86118;119973.5;1281.11;1135.76
86122;91565.13;103.19;756.16
86129;84666.26;707.75;3052.85
86130;56619.57;707.75;1768.07
86137;126062.59;775.22;3510.02
86138;102556.51;1385.03;1943.89
86140;123635.25;1075.69;1337.42
86144;76231.86;643.34;517.26
86148;99767.49;839.87;1864.36
86149;98944.29;249.34;1753.31
86153;97974.36;629.39;1085.3
86157;150154.82;734.72;1367.42
86160;124883.34;1103.92;2377.42
86163;126849.45;638.63;1508.0
86164;105883.29;911.47;1214.69
86166;103798.34;1031.55;1159.35
86169;80616.12;395.62;907.98
86172;105585.19;1319.77;1490.47
86176;84048.83;1455.84;1525.21
86182;92708.41;1138.82;2397.28
86186;69152.59;707.75;1412.85
86187;139564.29;1384.31;1349.94
86188;94955.82;1661.0;1565.25
86191;127970.82;629.39;1161.05
86192;92727.79;1363.56;1568.22
86200;119069.0;1793.54;1313.94
86202;115422.61;103.19;878.26
86205;91031.9;686.11;1550.85
86206;72563.28;505.67;798.04
86209;111627.55;634.19;1686.28
86210;89555.55;594.78;1734.69
86211;65418.37;988.29;1239.38
86214;149670.43;899.07;1449.73
86219;84084.9;642.84;1121.78
86220;108486.7;1231.89;1793.81
86224;75404.84;1142.35;1279.18
86225;94156.25;339.55;2211.73
86226;149907.66;638.63;1603.2
86227;87088.4;583.32;1550.85
86236;103104.11;239.22;816.57
86247;130978.49;1231.89;2672.2
86248;101426.55;425.66;1297.22
86249;72540.37;426.66;1298.48
86253;108880.73;721.4;271.44
86254;90765.94;629.39;1620.17
86257;68774.58;426.66;1106.43
86258;81709.12;1073.04;1406.88
86268;113135.14;992.87;1695.05
86269;88066.78;729.59;1605.05
86270;93824.04;1193.57;1012.36
86271;69050.38;177.64;667.19
86272;82891.18;1073.04;1421.02
86273;121769.0;1193.57;1200.8
86275;77845.13;1065.23;846.39
86285;109030.62;454.77;934.11
86286;86716.77;426.98;1305.77
86289;106962.35;1361.48;1508.09
86290;90023.07;634.19;1542.11
86296;90536.21;1386.56;2030.58
87002;89658.95;1114.81;2150.48
87006;106405.67;541.85;637.65
87008;134179.29;1057.14;1187.68
87012;126681.75;786.01;642.61
87013;79814.24;427.65;970.07
87019;118459.66;490.08;3437.88
87021;76593.75;490.08;1909.06
87024;75266.85;0.0;650.32
87028;132006.02;1701.42;2109.54
87029;88734.21;490.08;2335.93
87032;97528.48;0.0;636.66
87033;67572.21;337.86;112.61
87034;78924.82;0.0;701.7
87035;67699.7;357.37;205.76
87041;112932.74;786.01;814.69
87044;48320.3;168.88;625.21
87045;71197.18;1026.98;1951.01
87048;105444.06;490.08;1909.06
87051;103978.02;0.0;1300.87
87053;65243.79;431.41;681.85
87054;77989.99;0.0;1249.94
87055;110148.07;1072.03;959.26
87056;135186.85;1057.14;1594.08
87057;114254.62;498.14;913.23
87061;140967.83;786.01;771.49
87065;105397.1;490.08;3123.24
87066;64362.77;490.08;2335.93
87067;68691.47;427.65;908.46
87069;61924.85;873.48;1100.98
87073;92337.35;490.08;2262.05
87076;48677.21;624.73;183.83
87077;88459.17;490.08;2942.11
87080;93970.74;431.41;681.85
87081;81932.52;490.08;3049.05
87085;129604.22;490.08;2099.19
87087;117625.82;431.41;646.99
87094;73513.84;490.08;2180.6
87096;80755.54;0.0;1144.01
87100;76504.96;625.73;139.13
87106;88721.34;490.08;2843.29
87107;96282.99;827.94;1918.82
87108;86826.64;625.73;1000.15
87113;91801.47;490.08;1905.04
87118;64563.63;739.12;1811.88
87119;100037.01;490.08;3437.88
87122;82187.83;828.9;2266.01
87123;70973.15;0.0;3104.99
87126;84974.88;0.0;619.68
87127;85864.67;0.0;1646.95
87128;103744.28;786.01;812.38
87135;66173.6;0.0;224.4
87138;84648.68;0.0;757.25
87139;97788.66;625.73;949.15
87140;87667.98;490.08;2369.95
87142;74442.13;357.37;757.25
87144;84127.64;490.08;3437.88
87147;88619.75;0.0;887.4
87148;98565.04;490.08;3437.88
87149;116216.13;431.41;1590.09
87154;99012.5;401.26;2318.95
87159;54311.75;624.73;183.83
87160;119916.64;431.41;851.62
87161;81619.53;357.37;757.25
87162;71527.47;490.08;1974.67
87169;89877.78;490.08;3049.05
87172;101775.62;786.01;601.72
87178;82052.89;847.44;1919.1
87179;101527.4;625.73;959.26
87188;82517.17;490.08;2030.61
87194;91113.0;0.0;551.49
87197;81640.18;899.4;2040.29
87198;83350.51;786.01;341.02
87202;70737.09;490.08;1889.4
88002;111908.53;0.0;317.65
88005;44390.19;360.54;0.0
88006;139806.71;0.0;369.45
88008;95873.94;249.98;998.05
88015;85876.98;0.0;144.86
88019;66563.82;0.0;144.86
88021;70370.6;157.83;0.0
88028;148388.25;725.58;766.4
88030;141619.37;244.07;0.0
88033;101175.59;694.46;100.67
88036;106640.13;0.0;0.0
88037;122563.95;521.29;0.0
88039;127359.14;0.0;317.65
88040;110556.66;510.23;766.4
88041;111057.84;0.0;0.0
88045;98834.24;244.07;148.68
88049;117867.86;244.07;0.0
88050;92128.67;760.13;0.0
88051;105138.85;244.07;0.0
88054;110844.44;675.97;100.67
88055;129417.76;352.4;774.91
88056;131303.05;0.0;369.45
88064;83692.52;760.13;100.67
88066;86494.9;0.0;360.94
88069;99475.35;295.9;766.4
88070;103153.68;0.0;326.16
88073;133164.94;295.9;1092.56
88074;88679.73;0.0;777.85
88075;116831.24;514.36;0.0
88076;129312.72;760.13;766.4
88078;138096.06;696.23;766.4
88082;55869.02;452.69;32.29
88084;93773.77;0.0;140.29
88085;93314.89;186.01;0.0
88087;127013.4;539.58;766.4
88091;127638.25;1031.51;766.4
88094;136320.32;510.23;897.36
88095;124724.04;244.07;148.68
88096;87622.16;305.45;485.16
88099;148348.31;539.58;766.4
88103;102228.67;295.9;766.4
88105;93852.15;305.45;785.46
88106;80609.75;186.01;100.67
88107;66956.56;0.0;307.41
88108;81454.69;341.16;395.74
88110;59302.84;249.98;130.96
88114;148590.71;244.07;148.68
88117;108297.35;244.07;148.68
88118;138066.6;0.0;642.13
88120;66531.37;0.0;0.0
88123;86761.36;244.07;431.31
88126;148816.18;596.47;766.4
88131;116384.05;725.58;766.4
88133;111983.22;510.23;766.4
88135;127891.3;873.68;766.4
88136;109992.79;510.23;766.4
88137;111025.13;244.07;148.68
88138;108866.17;244.07;0.0
88139;117881.8;244.07;317.65
88140;136534.7;244.07;148.68
88146;102052.08;244.07;0.0
88147;108917.11;352.4;766.4
88148;95274.3;577.79;179.06
88149;100313.55;244.07;0.0
88150;95837.14;0.0;0.0
88151;139741.87;539.97;766.4
88152;112069.75;510.23;766.4
88156;87571.69;249.98;998.05
88163;132392.54;453.73;1215.01
88164;92529.82;244.07;0.0
88167;101071.41;725.58;766.4
88170;93666.86;335.28;179.06
88175;121848.72;510.23;766.4
88176;84845.87;646.62;824.63
88182;117113.71;675.97;203.53
88183;111120.92;0.0;148.68
88189;143804.38;0.0;148.68
88190;117061.36;352.4;774.91
88194;102917.76;244.07;0.0
88200;132025.74;352.4;766.4
88202;116164.0;0.0;326.16
88203;129526.62;510.23;766.4
88206;118821.76;244.07;0.0
88209;153133.4;697.41;766.4
88212;89003.47;0.0;777.85
88215;67050.98;602.3;0.0
88219;103981.44;0.0;638.31
88222;134435.87;510.23;766.4
88225;101321.75;539.58;766.4
88226;122384.46;244.07;0.0
88227;117156.83;244.07;148.68
88228;74291.78;157.83;130.96
88233;118971.15;0.0;0.0
88235;93283.37;0.0;300.31
88238;96342.34;0.0;0.0
88242;90002.5;0.0;0.0
88244;104817.39;788.31;100.67
88245;103783.21;694.46;209.87
88247;134545.07;352.4;774.91
88255;78758.25;0.0;638.31
88256;111212.64;343.84;0.0
88259;109608.78;244.07;148.68
88260;134227.72;453.73;1092.56
88266;116762.82;883.41;766.4
88269;101642.01;373.19;0.0
88270;120560.99;0.0;263.34
88272;52694.85;0.0;485.16
88279;105692.34;244.07;0.0
88280;113265.59;295.9;766.4
88281;128515.16;596.47;766.4
88283;90150.77;244.07;148.68
88284;95579.16;602.3;100.67
88286;97497.02;0.0;369.45
88287;81988.4;244.07;0.0
88288;122914.84;244.07;317.65
88299;108061.44;244.07;0.0
88304;142429.25;244.07;317.65
88305;106698.12;0.0;493.45
88310;108000.42;0.0;485.16
88313;125659.14;510.23;897.36
88314;84788.16;0.0;148.68
88315;98481.54;760.13;100.67
88320;93483.68;602.3;100.67
88322;104447.11;725.58;766.4
88331;122796.65;602.38;766.4
88337;144719.0;352.4;774.91
88338;91953.93;157.83;130.96
88345;89485.49;675.97;203.53
88353;115514.24;244.07;0.0
88355;140871.25;510.23;1215.01
88358;143188.61;687.68;822.67
88360;125479.19;244.07;0.0
88361;102057.3;675.97;203.53
88362;72198.72;694.46;0.0
88365;136682.89;244.07;317.65
88367;122056.06;545.88;921.15
88370;111608.7;244.07;0.0
88372;121034.57;1386.55;263.29
88374;92320.25;0.0;8.51
88381;125026.05;244.07;0.0
88382;103943.13;244.07;317.65
88386;139006.23;768.12;132.97
88389;97497.13;0.0;317.65
88392;94881.16;0.0;431.31
88393;142258.3;0.0;148.68
88404;78720.57;0.0;148.68
88406;127413.79;295.9;326.16
88407;79783.87;0.0;638.31
88409;147753.16;873.68;235.34
88415;107686.41;873.68;179.06
88416;112074.13;249.98;897.36
88417;112774.53;545.88;921.15
88418;120935.49;545.88;766.4
88425;67936.75;249.98;122.45
88431;100444.44;244.07;0.0
88432;85297.16;1093.95;216.67
88439;128563.89;352.4;766.4
88440;104167.56;244.07;148.68
88441;102229.18;244.07;0.0
88442;71102.23;373.19;0.0
88444;65091.51;0.0;0.0
88447;132432.99;187.18;0.0
88454;119628.63;510.23;766.4
88457;107781.29;0.0;330.9
88461;112910.71;244.07;148.68
88467;156960.25;521.29;0.0
88469;117332.04;244.07;317.65
88477;92031.96;0.0;1298.6
88478;74697.93;0.0;144.86
88481;89832.43;352.4;766.4
88489;129986.09;244.07;317.65
88493;115564.74;295.9;326.16
88494;108266.37;0.0;0.0
88495;118182.49;510.23;766.4
88497;86129.83;453.73;766.4
88500;126560.64;328.35;0.0
88507;121070.33;0.0;317.65
88517;127198.81;244.07;0.0
88519;141976.46;852.29;209.87
88526;114941.05;675.97;100.67
88528;103628.67;725.58;766.4
88529;110033.42;0.0;369.45
89010;136581.3;0.0;930.34
89023;209931.96;0.0;1130.63
89028;125914.8;0.0;532.52
89029;126651.1;0.0;1056.51
89037;112424.52;249.41;727.99
89039;121958.19;0.0;374.56
89048;65173.13;0.0;378.6
89049;89008.36;0.0;232.63
89050;123795.62;0.0;1096.33
89053;73048.27;0.0;652.11
89054;102071.2;341.95;641.03
89057;91880.98;0.0;632.68
89059;90356.73;0.0;458.93
89061;123197.64;0.0;656.66
89063;94271.62;0.0;616.75
89065;70432.26;49.01;305.63
89070;83152.14;249.41;463.88
89071;112480.83;0.0;742.91
89072;87599.48;0.0;953.07
89075;115796.65;0.0;977.71
89086;87337.71;383.07;219.14
89089;100088.22;0.0;369.18
89092;158554.53;0.0;762.54
89099;137556.14;0.0;815.57
89100;115537.52;777.86;656.81
89104;106389.8;0.0;256.97
89105;125822.45;0.0;1056.51
89107;77032.73;0.0;440.58
89109;157020.04;0.0;744.07
89112;153853.38;0.0;482.23
89115;97602.3;698.57;324.34
89123;102633.48;0.0;366.12
89125;177240.82;0.0;821.68
89127;108391.57;236.35;596.97
89128;118686.35;0.0;744.07
89136;125626.31;236.35;602.79
89137;147251.06;0.0;752.74
89142;91871.93;0.0;134.0
89144;108476.26;355.0;496.57
89160;98754.51;0.0;455.41
89164;171104.61;0.0;815.88
89168;148152.68;0.0;424.44
89175;135728.93;0.0;407.32
89180;110029.59;355.0;575.82
89184;157421.3;0.0;830.09
89187;147368.93;0.0;980.37
89192;73547.97;133.66;511.14
89194;128125.82;0.0;930.34
89197;176432.98;0.0;744.07
89201;140056.34;0.0;885.52
89209;103680.26;778.53;218.78
89211;143374.29;0.0;601.97
89212;177720.34;0.0;1283.19
89213;123806.55;133.66;983.51
89215;111290.93;133.66;1034.58
89216;120368.38;0.0;470.82
89226;96156.56;0.0;571.2
89228;133123.07;133.66;971.69
89230;116499.72;0.0;529.12
89232;139299.21;0.0;839.04
89236;128956.5;0.0;586.9
89239;129275.78;0.0;456.95
89240;127567.31;0.0;456.95
89241;58704.51;133.66;411.64
89243;76024.75;0.0;463.88
89244;154067.14;0.0;639.15
89246;142550.44;0.0;639.15
89249;122455.75;0.0;699.21
89250;144997.43;0.0;493.23
89251;85157.66;133.66;531.1
89252;150499.37;133.66;1153.36
